Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2003,49190924,49190924.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2018,241810300,241810300.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2008,11225686,11225686.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2022,20321576,20321576.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2002,17640,17640.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2010,8725079,8725079.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2008,120985,120985.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2004,459723,459723.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2010,135211209,134867403.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2001,1265932,,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2010,7307,7307.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2001,68254608,,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2007,20869286,20869286.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2003,279872,279872.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2007,2539448,2539448.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2002,325236,325236.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2003,1260574,1260574.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2009,100894159,100898740.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2012,275832135,275895903.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2009,737171,737171.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2004,1449235,1449235.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2022,619270,619270.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2005,13828897,13828897.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2002,855722,855722.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2005,3525165,3525165.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2006,21305718,21305718.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2016,4066094,3705948.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2006,4787252,4787252.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2007,161313566,161350585.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2008,2337946,2337946.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2009,5805007,5805007.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2025,19356919,19356919.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2018,12622091,12622091.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2023,23778793,23778793.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2010,2926003,2926003.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2008,156849678,156849678.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2001,533292,,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2025,3094247,3224461.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2017,14916,14916.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2004,62949471,62949471.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2013,7930823,7913649.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2012,8293309,8293309.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2005,3654,3654.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2019,4634778,5097061.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2003,111560,111560.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Hong Kong,2025,202494,202494.0,8108,Titanium,Refined/Articles
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2018,1899838,1899838.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2013,338971,338971.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2002,138667,138667.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2024,879051,879051.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Taiwan,2005,72950,72950.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2009,153074,153074.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2017,1840706,1840706.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2019,1344618,1344618.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2007,36033,36033.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2020,1277447,1277447.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Taiwan,2002,47600,47600.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2014,312001,312001.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2016,96087,96087.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2004,60166,60166.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2003,91902,91902.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2012,317533,317533.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2007,1077671,1190271.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2022,16551,16551.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2006,54127,54127.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2003,49800,49800.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2002,164200,164200.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2006,77900,77900.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2005,98669,98669.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2024,480329,480329.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2014,589014,589014.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2020,14688,14688.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2001,486228,,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2020,537153,675297.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2001,2385968,,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2023,438836,438836.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2017,1523395,1523395.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2016,876016,876016.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2019,14535,14535.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Taiwan,2024,2111,2111.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2016,1565921,1565921.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2015,584236,584236.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2013,4436513,4436513.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2017,976665,307575.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2008,2227168,2227168.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2014,510313,510313.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2025,286665,286665.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Taiwan,2004,55844,55844.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2013,668833,668833.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2021,1450440,1450440.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2012,2292746,1680266.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2025,58361,58361.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2005,445877,445877.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2022,829207,829207.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2010,201688,201688.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2019,527243,527243.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2010,6190,6190.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2011,810594,810594.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2015,334327,334327.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2010,163416,163416.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Hong Kong,2018,314596,314596.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2008,77674,77674.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Japan,2011,341140,341140.0,8110,Antimony,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,"Korea, South",2018,147694,147694.0,8110,Antimony,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2011,318906,318906.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2018,172260,262980.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2007,820830,820830.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2012,157671,157671.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2002,52132,52132.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2024,6058437,6058437.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2014,130050,130050.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2016,1558604,1558604.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2019,2378033,2378033.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Taiwan,2007,14310,14310.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2010,38700,38700.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2008,143421,143421.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Taiwan,2014,3620,3620.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2016,372710,372710.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2006,23750,23750.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2020,2182413,2182413.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2017,2547460,2547460.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2013,856050,856050.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2015,1505120,1505120.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2007,2098,2098.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Taiwan,2003,11025,11025.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2025,3114165,3114165.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2011,22776,22776.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2018,3124898,3124898.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2003,77974,77974.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2025,4132,4132.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Taiwan,2012,159870,159870.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2009,440053,440053.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2025,6720,6720.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2014,1788805,1788805.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2009,128060,128060.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2005,30037,30037.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2014,4962444,4962444.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2008,5158,5158.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2017,96250,96250.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2010,2505608,2505608.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2001,45098,,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2022,340408,0.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2019,51000,51000.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2012,159870,159870.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2003,75978,75978.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Taiwan,2016,16800,16800.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2013,142025,142025.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2023,5102171,5102171.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2021,3617372,3617372.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2022,6917969,6917969.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2015,1923754,1923754.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2019,452015,452015.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap","Korea, South",2011,8219,8219.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Japan,2004,14419,14419.0,8111,Manganese,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Hong Kong,2013,520522,520522.0,8111,Manganese,Other
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2022,11234222,11234222.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2022,8080,8080.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2025,12608931,12608931.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2021,107981,107981.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2024,11520778,11520778.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2023,4060423,3662891.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2021,2663317,3858777.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2024,1037500,1037500.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2025,7537505,7541255.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2025,7731787,7731787.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2023,10496396,10496396.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2021,14726927,14726927.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2021,1264889,1264889.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2023,16587892,16587892.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2022,9551533,9551533.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2022,1004150,1004150.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2024,18961329,18964709.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2024,13498189,13498189.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2023,6195,6195.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2009,1195463,1195463.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2001,249457,,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2010,298531,298531.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2005,9867884,9867884.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2003,82703,82703.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2001,339414,,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2001,4915542,,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2002,78665,78665.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2010,3408520,3408520.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2011,5765444,5765444.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2016,6021555,6021555.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2007,15702984,15702984.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2015,3199180,3199180.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2014,10400853,10400853.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2003,5468143,5468143.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2006,279504,279504.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2009,5363758,5363758.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2019,4856605,4856605.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2015,499787,499787.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2011,3331908,3331908.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2009,683147,683147.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2017,1515092,1515092.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2016,567818,567818.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2004,235190,235190.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2006,2661683,2661683.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2019,140217,140217.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2002,36548,36548.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2006,20053109,20053109.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2008,2566657,2566657.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2019,3179861,3179861.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2008,1868479,1868479.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2005,38435333,38435333.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Macau,2004,83799,83799.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2007,336300,336300.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2005,1681540,1681540.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Taiwan,2010,3629842,3629842.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2010,13873959,13873959.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Japan,2014,10604636,9352025.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles","Korea, South",2007,950283,950283.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Hong Kong,2003,461440,461440.0,8112,Beryllium/Chromium/Hafnium/Rhenium,Refined/Articles
